ID,rating
100000,4.189814
100001,4.5353947
100002,3.1577027
100003,4.4688525
100004,3.8152585
100005,4.4727354
100006,4.31555
100007,4.008175
100008,4.396859
100009,4.426674
100010,4.1665945
100011,3.5338204
100012,3.9545946
100013,3.8892398
100014,4.6027427
100015,4.496037
100016,3.8858252
100017,4.1618147
100018,4.606811
100019,3.1287813
100020,3.8077822
100021,3.4191875
100022,3.4311578
100023,3.7155793
100024,4.3370304
100025,4.612571
100026,4.0862174
100027,3.7191255
100028,2.982108
100029,4.494129
100030,4.3591237
100031,3.867527
100032,4.3259897
100033,4.1848683
100034,4.1238937
100035,4.486516
100036,4.4686146
100037,4.1632023
100038,4.286829
100039,4.5172462
100040,4.1488314
100041,3.3534799
100042,3.7901502
100043,4.50661
100044,3.6786945
100045,3.888008
100046,3.9326322
100047,3.568586
100048,4.263626
100049,4.058811
100050,3.682187
100051,4.27536
100052,3.851124
100053,3.8099837
100054,3.7218754
100055,3.680536
100056,4.2823467
100057,4.1893463
100058,4.4969387
100059,4.578122
100060,4.057562
100061,3.0143676
100062,4.1715603
100063,4.345886
100064,3.1142902
100065,4.2966385
100066,3.975273
100067,4.330306
100068,4.4208593
100069,4.242194
100070,3.8244853
100071,4.479314
100072,3.7210763
100073,4.18322
100074,3.6582887
100075,4.5072393
100076,3.5700784
100077,3.550063
100078,4.2777414
100079,3.6841078
100080,4.0590887
100081,4.2143836
100082,4.643842
100083,4.0628185
100084,4.3057356
100085,3.8615658
100086,3.9490514
100087,4.3568745
100088,4.2399597
100089,4.3513813
100090,4.3591266
100091,4.4707413
100092,4.6509895
100093,3.4929464
100094,3.5969636
100095,4.0503597
100096,3.976262
100097,3.9840598
100098,2.383174
100099,4.2327685
100100,4.193155
100101,4.1446495
100102,3.8461528
100103,4.3705482
100104,3.8935442
100105,3.0604482
100106,4.512706
100107,3.2147284
100108,4.6155305
100109,3.5080292
100110,2.9042645
100111,4.175414
100112,4.877723
100113,4.098815
100114,4.0145926
100115,4.5297685
100116,4.5488214
100117,4.706479
100118,4.326369
100119,3.4424677
100120,3.779845
100121,4.3196063
100122,4.1876183
100123,3.930397
100124,4.283902
100125,4.235054
100126,4.420418
100127,4.2740097
100128,4.17747
100129,3.9975061
100130,3.9757404
100131,3.9971013
100132,4.099609
100133,4.3127804
100134,3.7687824
100135,3.6422575
100136,4.5620894
100137,3.896886
100138,3.9287689
100139,4.070003
100140,4.424974
100141,4.240492
100142,4.041316
100143,4.2499638
100144,3.1124837
100145,3.2731705
100146,3.8495739
100147,3.9878302
100148,4.18318
100149,3.7266655
100150,3.9417183
100151,4.2448287
100152,3.8109179
100153,4.3554273
100154,4.1367254
100155,4.2727666
100156,3.750247
100157,3.9293773
100158,4.116952
100159,4.089906
100160,4.538359
100161,4.0367885
100162,3.2436085
100163,3.6887386
100164,4.3081756
100165,4.1106253
100166,3.873554
100167,4.2814655
100168,3.5179763
100169,4.3830442
100170,3.1937048
100171,2.628643
100172,4.4456205
100173,4.3743877
100174,3.5177042
100175,4.4888306
100176,2.9899318
100177,3.733358
100178,3.833886
100179,4.15835
100180,4.3071094
100181,4.481164
100182,4.186144
100183,4.2046223
100184,4.497773
100185,4.2112703
100186,3.9239192
100187,4.093851
100188,4.4128857
100189,4.0087686
100190,3.8213701
100191,3.7109878
100192,4.0164604
100193,3.4215486
100194,4.090222
100195,4.6991663
100196,3.3587968
100197,3.8076565
100198,2.9386392
100199,3.8767354
100200,3.5952265
100201,4.128212
100202,4.0404387
100203,3.9496527
100204,3.1637354
100205,3.446205
100206,3.557819
100207,3.050093
100208,3.6462033
100209,3.9995048
100210,3.518492
100211,2.7410598
100212,3.3208628
100213,3.494268
100214,3.2475128
100215,3.6868322
100216,3.5768769
100217,3.593088
100218,3.1331325
100219,3.5920382
100220,3.4441695
100221,4.0926294
100222,3.1104016
100223,4.348282
100224,4.6143503
100225,4.4177637
100226,4.642404
100227,4.480261
100228,3.1834977
100229,4.2462626
100230,3.70493
100231,4.343662
100232,4.4891434
100233,4.369725
100234,4.3420715
100235,4.199234
100236,3.1941428
100237,3.8949249
100238,3.7331927
100239,2.9027464
100240,3.7524533
100241,3.9563966
100242,3.7747226
100243,3.4698973
100244,4.017736
100245,4.3076468
100246,3.381729
100247,4.173484
