ID,rating
100000,4.3025251553878645
100001,4.386904264027319
100002,3.6242379866557224
100003,4.722600218319746
100004,4.009990230615201
100005,4.620860046081758
100006,4.417292739704704
100007,4.093729170208227
100008,4.5038164059464165
100009,4.391253278512675
100010,4.43167193743795
100011,3.782436934926614
100012,4.055169160675999
100013,4.152495493291691
100014,4.75184097492828
100015,4.345985030143154
100016,4.231517257596365
100017,4.334344004544452
100018,4.822244837600153
100019,3.9079290152853265
100020,4.051586170322602
100021,4.0462940935051
100022,3.760131884679495
100023,4.086788393033258
100024,4.558044687455017
100025,4.648740279069852
100026,4.058204509940769
100027,3.9110221196469674
100028,3.586413534137187
100029,4.194723315324996
100030,4.3916865603305295
100031,4.14007868502149
100032,4.5125114319197674
100033,4.315373083930714
100034,4.2958262938343745
100035,4.336986798282322
100036,4.728543676385048
100037,4.261873025733696
100038,4.33291863848652
100039,4.528076760675156
100040,4.294085882992222
100041,3.8466301815763178
100042,4.071283169062959
100043,4.208075070080239
100044,4.039563560002966
100045,4.0329974332740095
100046,4.088545322609201
100047,4.057689360302559
100048,4.376013533295372
100049,4.225304011643801
100050,3.892122326570303
100051,4.512257991574122
100052,4.115283036790971
100053,4.0240112038479445
100054,3.904001773074336
100055,3.960822548512323
100056,4.462004244577258
100057,4.2836961650914
100058,4.658460930878498
100059,4.260802446086062
100060,4.161610469906284
100061,3.70436405485574
100062,4.308538991670409
100063,4.516783728205935
100064,3.9270625035415607
100065,4.312590206628537
100066,4.055169160675999
100067,4.251274834604629
100068,4.655922601817511
100069,4.240943050578454
100070,4.007580760795897
100071,4.194723315324996
100072,4.061592746750314
100073,4.288979881289461
100074,3.998776681870997
100075,4.271578140367052
100076,3.8451802965861708
100077,3.757417772765245
100078,4.529564666785734
100079,3.9253357997251297
100080,4.281503287197331
100081,4.367382668284128
100082,4.70267206699477
100083,4.295976616713832
100084,4.4229004548442035
100085,4.153020643536897
100086,4.113439216192713
100087,4.473990977950457
100088,4.395791186755587
100089,4.345083563351918
100090,4.362328463378419
100091,4.420422608369923
100092,4.601297939225699
100093,3.6839453441574808
100094,3.678959913075776
100095,3.889273543889693
100096,4.176239560819273
100097,3.8472789779450083
100098,3.35032002913487
100099,4.026033359084597
100100,4.487383132217522
100101,4.448173243021151
100102,4.257478832695692
100103,4.639352381811848
100104,4.342639686991423
100105,4.074700482509034
100106,4.331222888673376
100107,4.118272316534039
100108,4.401958197681292
100109,4.1604687448432225
100110,2.959604694213933
100111,4.26124712395678
100112,4.605145727961932
100113,4.264376704275384
100114,4.329938612438419
100115,4.6593983845463836
100116,4.445976172508874
100117,4.734259937073714
100118,4.635294993087088
100119,3.8311926190710865
100120,4.234403350030515
100121,4.603326763046283
100122,4.309235116769466
100123,4.095741413730433
100124,4.698659463659029
100125,4.26943221065903
100126,4.582133863266684
100127,4.485388254671253
100128,4.464694739454841
100129,4.287360767519296
100130,4.205650195957262
100131,4.343207324216789
100132,4.4297434276067635
100133,4.505046916411594
100134,4.262403851890926
100135,4.137779274646893
100136,4.790964630470718
100137,4.179217069606302
100138,4.206056805168431
100139,4.242116661806448
100140,4.699052332933857
100141,4.47362193472493
100142,4.3446964030605955
100143,4.649755444456757
100144,3.8268808767447706
100145,3.8929559107950777
100146,4.1368550305021055
100147,4.294318481751838
100148,4.293989440562348
100149,4.068705786806573
100150,4.265782757579698
100151,4.484833316118193
100152,4.2086052670442475
100153,4.5097811330852045
100154,4.225368922845504
100155,4.580389428467031
100156,4.129085342448806
100157,4.226615306209339
100158,4.225368922845504
100159,4.299032323838635
100160,4.537471610755825
100161,4.309162288864436
100162,3.740186761535743
100163,4.183611090508655
100164,4.6726879231143235
100165,4.383117518470656
100166,4.288843575470871
100167,4.50031903248082
100168,4.073150316441919
100169,4.556481583462591
100170,3.7773224601341675
100171,3.926073585881663
100172,4.687468210744731
100173,4.615737431695452
100174,4.038192940267497
100175,4.752701522600429
100176,3.5259393355858095
100177,4.112868097145998
100178,4.206899361488271
100179,4.394983681898705
100180,4.696382598048858
100181,4.6414755958224445
100182,4.429652991729897
100183,4.379818813433762
100184,4.5047082900956
100185,4.429573297439459
100186,4.209471704116281
100187,4.242120656500275
100188,4.544445254132845
100189,4.240961984818192
100190,4.107932664370471
100191,3.9768581214905288
100192,4.102884153769001
100193,3.5975425376980175
100194,4.287336800785298
100195,4.318124389058156
100196,3.6440204879054345
100197,4.002784196000875
100198,3.6947808030589453
100199,3.9400161045568565
100200,3.875663083300364
100201,3.9536660749145702
100202,3.9433012265240013
100203,3.988010631600973
100204,3.584356339522945
100205,3.6823282745588664
100206,3.776400440781694
100207,3.4996553166112747
100208,3.672968688074503
100209,3.855545838928635
100210,3.600924487889727
100211,3.301765989384951
100212,3.5535314811871173
100213,3.6636167472745336
100214,3.597679440788864
100215,3.674299959065143
100216,3.798888932579364
100217,3.797828197955689
100218,3.5048834939258127
100219,3.825615697151015
100220,3.6664455621982674
100221,4.250899818647036
100222,3.4236171780834694
100223,4.223499481916925
100224,4.617530181167137
100225,4.206655718744196
100226,4.628162130991815
100227,4.613962510015759
100228,3.8443202948458284
100229,4.148208135799098
100230,3.9624739251137
100231,4.312494330057868
100232,4.575895310280415
100233,4.194115754004026
100234,4.433051629281742
100235,4.304729669133711
100236,3.9103615546438792
100237,4.127831397359408
100238,3.982654890299756
100239,3.5211248530955768
100240,3.947753677793422
100241,4.119767946256958
100242,3.920571557812914
100243,3.7042340272099175
100244,4.114812425391258
100245,4.31833797458999
100246,3.8200460220637744
100247,4.135866578352335
100248,3.9446342593851615
100249,3.9100591551097104
100250,4.301051908713518
100251,3.7752853857806032
100252,4.1584516656097605
100253,3.8928608494428594
100254,3.5110355545656238
100255,3.94049534601615
100256,3.817564595645648
100257,4.096185957826315
100258,4.300971320670188
100259,4.213465665604571
100260,3.223469822168874
100261,4.115116522404152
100262,4.115315450800651
100263,3.9484498557374854
100264,4.061417318056042
100265,3.7246029734786616
100266,4.071338360534166
100267,3.7525865097558957
100268,4.0594120497476425
100269,3.606081815938938
100270,3.9598805565769397
100271,4.0586184383083435
100272,4.014505306627618
100273,3.9983044601204623
100274,4.324467545633484
100275,3.680526033606466
100276,3.997494527680222
100277,4.183083696625585
100278,3.7992029632178332
100279,3.610429767542574
100280,3.862833595697447
100281,3.658644046868141
100282,4.235228233434383
100283,3.269141592799816
100284,3.7916476488977224
100285,3.9543850907929916
100286,3.6039899651598413
100287,3.684378293089861
100288,3.721805205879851
100289,3.746478022040403
100290,3.7618269922579834
100291,3.7396268844940375
100292,3.8619008059905116
100293,3.6463995684119945
100294,3.8497489384634003
100295,3.879571678112305
100296,3.6744919881354052
100297,4.082586402343166
100298,3.8142883725447287
100299,3.6126101588274824
100300,3.980810165574498
100301,3.4995729068814327
100302,3.63322923768817
100303,3.832233231829604
100304,3.561494153550805
100305,3.47820301814631
100306,3.99579450530402
100307,4.1463093434764104
100308,4.188785483745564
100309,3.5672233612338453
100310,3.908330464729362
100311,4.087007267151378
100312,4.396380549333822
100313,3.6711352108526834
100314,4.048256711876405
100315,3.8842772638918075
100316,4.1265034804046
100317,3.9870179933058942
100318,4.010020290233263
100319,4.421958447696358
100320,3.7006559410111044
100321,4.0600587564452235
100322,4.219414733100748
100323,4.164761741310355
100324,4.20014445060016
100325,3.993943227235799
